file,variable,value
pdml-1-000005pkts,xml.bytealigned_exi.gz,5302
pdml-1-000005pkts,xml.bytealigned_exi.bz2,5383
pdml-1-000005pkts,xml.bytealigned_exi.zip,5466
pdml-1-000005pkts,xml.precompress_exi,17225
pdml-1-000005pkts,xml.precompress_exi.gz,4589
pdml-1-000005pkts,xml.precompress_exi.bz2,4811
pdml-1-000005pkts,xml.precompress_exi.zip,4753
pdml-1-000005pkts,xml.compress_exi,4791
pdml-1-000005pkts,xml.compress_exi.gz,4845
pdml-1-000005pkts,xml.compress_exi.bz2,5291
pdml-1-000005pkts,xml.compress_exi.zip,5001
pdml-1-000005pkts,xml.schema_bitpacked_exi,13978
pdml-1-000005pkts,xml.schema_bitpacked_exi.gz,9653
pdml-1-000005pkts,xml.schema_bitpacked_exi.bz2,10045
pdml-1-000005pkts,xml.schema_bitpacked_exi.zip,9822
pdml-1-000005pkts,xml.schema_bytealigned_exi,16740
pdml-1-000005pkts,xml.schema_bytealigned_exi.gz,4946
pdml-1-000005pkts,xml.schema_bytealigned_exi.bz2,4920
pdml-1-000005pkts,xml.schema_bytealigned_exi.zip,5117
pdml-1-000005pkts,xml.schema_precompress_exi,16778
pdml-1-000005pkts,xml.schema_precompress_exi.gz,4278
pdml-1-000005pkts,xml.schema_precompress_exi.bz2,4496
pdml-1-000005pkts,xml.schema_precompress_exi.zip,4449
pdml-1-000005pkts,xml.schema_compress_exi,4467
pdml-1-000005pkts,xml.schema_compress_exi.gz,4528
pdml-1-000005pkts,xml.schema_compress_exi.bz2,4968
pdml-1-000005pkts,xml.schema_compress_exi.zip,4691
pdml-1-000005pkts,xml.strict_bitpacked_exi,13868
pdml-1-000005pkts,xml.strict_bitpacked_exi.gz,9500
pdml-1-000005pkts,xml.strict_bitpacked_exi.bz2,9883
pdml-1-000005pkts,xml.strict_bitpacked_exi.zip,9669
pdml-1-000005pkts,xml.strict_bytealigned_exi,16685
pdml-1-000005pkts,xml.strict_bytealigned_exi.gz,4938
pdml-1-000005pkts,xml.strict_bytealigned_exi.bz2,4944
pdml-1-000005pkts,xml.strict_bytealigned_exi.zip,5109
pdml-1-000005pkts,xml.strict_precompress_exi,16723
pdml-1-000005pkts,xml.strict_precompress_exi.gz,4277
pdml-1-000005pkts,xml.strict_precompress_exi.bz2,4497
pdml-1-000005pkts,xml.strict_precompress_exi.zip,4448
pdml-1-000005pkts,xml.strict_compress_exi,4467
pdml-1-000005pkts,xml.strict_compress_exi.gz,4528
pdml-1-000005pkts,xml.strict_compress_exi.bz2,4972
pdml-1-000005pkts,xml.strict_compress_exi.zip,4691
pdml-1-000006pkts,xml,59658
pdml-1-000006pkts,xml.gz,5577
pdml-1-000006pkts,xml.bz2,5020
pdml-1-000006pkts,xml.zip,5730
pdml-1-000006pkts,xml.bitpacked_exi,17235
pdml-1-000006pkts,xml.bitpacked_exi.gz,11802
pdml-1-000006pkts,xml.bitpacked_exi.bz2,12324
pdml-1-000006pkts,xml.bitpacked_exi.zip,11964
pdml-1-000006pkts,xml.bytealigned_exi,20155
pdml-1-000006pkts,xml.bytealigned_exi.gz,5768
pdml-1-000006pkts,xml.bytealigned_exi.bz2,5858
pdml-1-000006pkts,xml.bytealigned_exi.zip,5943
pdml-1-000006pkts,xml.precompress_exi,20006
pdml-1-000006pkts,xml.precompress_exi.gz,4996
pdml-1-000006pkts,xml.precompress_exi.bz2,5216
pdml-1-000006pkts,xml.precompress_exi.zip,5160
pdml-1-000006pkts,xml.compress_exi,5176
pdml-1-000006pkts,xml.compress_exi.gz,5230
pdml-1-000006pkts,xml.compress_exi.bz2,5668
pdml-1-000006pkts,xml.compress_exi.zip,5386
pdml-1-000006pkts,xml.schema_bitpacked_exi,16052
pdml-1-000006pkts,xml.schema_bitpacked_exi.gz,10823
pdml-1-000006pkts,xml.schema_bitpacked_exi.bz2,11188
pdml-1-000006pkts,xml.schema_bitpacked_exi.zip,10992
pdml-1-000006pkts,xml.schema_bytealigned_exi,19471
pdml-1-000006pkts,xml.schema_bytealigned_exi.gz,5431
pdml-1-000006pkts,xml.schema_bytealigned_exi.bz2,5378
pdml-1-000006pkts,xml.schema_bytealigned_exi.zip,5602
pdml-1-000006pkts,xml.schema_precompress_exi,19499
pdml-1-000006pkts,xml.schema_precompress_exi.gz,4680
pdml-1-000006pkts,xml.schema_precompress_exi.bz2,4902
pdml-1-000006pkts,xml.schema_precompress_exi.zip,4851
pdml-1-000006pkts,xml.schema_compress_exi,4842
pdml-1-000006pkts,xml.schema_compress_exi.gz,4903
pdml-1-000006pkts,xml.schema_compress_exi.bz2,5342
pdml-1-000006pkts,xml.schema_compress_exi.zip,5066
pdml-1-000006pkts,xml.strict_bitpacked_exi,15916
pdml-1-000006pkts,xml.strict_bitpacked_exi.gz,10720
pdml-1-000006pkts,xml.strict_bitpacked_exi.bz2,11107
pdml-1-000006pkts,xml.strict_bitpacked_exi.zip,10889
pdml-1-000006pkts,xml.strict_bytealigned_exi,19406
pdml-1-000006pkts,xml.strict_bytealigned_exi.gz,5421
pdml-1-000006pkts,xml.strict_bytealigned_exi.bz2,5393
pdml-1-000006pkts,xml.strict_bytealigned_exi.zip,5592
pdml-1-000006pkts,xml.strict_precompress_exi,19434
pdml-1-000006pkts,xml.strict_precompress_exi.gz,4681
pdml-1-000006pkts,xml.strict_precompress_exi.bz2,4896
pdml-1-000006pkts,xml.strict_precompress_exi.zip,4852
pdml-1-000006pkts,xml.strict_compress_exi,4842
pdml-1-000006pkts,xml.strict_compress_exi.gz,4903
pdml-1-000006pkts,xml.strict_compress_exi.bz2,5345
pdml-1-000006pkts,xml.strict_compress_exi.zip,5066
pdml-1-000007pkts,xml,70944
pdml-1-000007pkts,xml.gz,6139
pdml-1-000007pkts,xml.bz2,5403
pdml-1-000007pkts,xml.zip,6292
pdml-1-000007pkts,xml.bitpacked_exi,19902
pdml-1-000007pkts,xml.bitpacked_exi.gz,13269
pdml-1-000007pkts,xml.bitpacked_exi.bz2,13820
pdml-1-000007pkts,xml.bitpacked_exi.zip,13431
pdml-1-000007pkts,xml.bytealigned_exi,23391
pdml-1-000007pkts,xml.bytealigned_exi.gz,6247
pdml-1-000007pkts,xml.bytealigned_exi.bz2,6235
pdml-1-000007pkts,xml.bytealigned_exi.zip,6425
pdml-1-000007pkts,xml.precompress_exi,23172
pdml-1-000007pkts,xml.precompress_exi.gz,5430
pdml-1-000007pkts,xml.precompress_exi.bz2,5615
pdml-1-000007pkts,xml.precompress_exi.zip,5594
pdml-1-000007pkts,xml.compress_exi,5606
pdml-1-000007pkts,xml.compress_exi.gz,5660
pdml-1-000007pkts,xml.compress_exi.bz2,6125
pdml-1-000007pkts,xml.compress_exi.zip,5816
pdml-1-000007pkts,xml.schema_bitpacked_exi,18506
pdml-1-000007pkts,xml.schema_bitpacked_exi.gz,12133
pdml-1-000007pkts,xml.schema_bitpacked_exi.bz2,12526
pdml-1-000007pkts,xml.schema_bitpacked_exi.zip,12302
pdml-1-000007pkts,xml.schema_bytealigned_exi,22584
pdml-1-000007pkts,xml.schema_bytealigned_exi.gz,5902
pdml-1-000007pkts,xml.schema_bytealigned_exi.bz2,5769
pdml-1-000007pkts,xml.schema_bytealigned_exi.zip,6073
pdml-1-000007pkts,xml.schema_precompress_exi,22603
pdml-1-000007pkts,xml.schema_precompress_exi.gz,5118
pdml-1-000007pkts,xml.schema_precompress_exi.bz2,5270
