file,variable,value
iran,xml.schema_compress_exi,33377753
iran,xml.schema_compress_exi.gz,30286464
iran,xml.schema_compress_exi.bz2,30487194
iran,xml.schema_compress_exi.zip,30289549
iran,xml.strict_bitpacked_exi,132316889
iran,xml.strict_bitpacked_exi.gz,57562908
iran,xml.strict_bitpacked_exi.bz2,62554424
iran,xml.strict_bitpacked_exi.zip,57768829
iran,xml.strict_bytealigned_exi,194566746
iran,xml.strict_bytealigned_exi.gz,40271231
iran,xml.strict_bytealigned_exi.bz2,46041999
iran,xml.strict_bytealigned_exi.zip,40457309
iran,xml.strict_precompress_exi,194566746
iran,xml.strict_precompress_exi.gz,33481999
iran,xml.strict_precompress_exi.bz2,44227468
iran,xml.strict_precompress_exi.zip,33619004
iran,xml.strict_compress_exi,33271108
iran,xml.strict_compress_exi.gz,30202231
iran,xml.strict_compress_exi.bz2,30397178
iran,xml.strict_compress_exi.zip,30205525
iraq,xml,151393435
iraq,xml.gz,14496352
iraq,xml.bz2,10919753
iraq,xml.zip,14505968
iraq,xml.bitpacked_exi,44630260
iraq,xml.bitpacked_exi.gz,18561425
iraq,xml.bitpacked_exi.bz2,14699592
iraq,xml.bitpacked_exi.zip,18643096
iraq,xml.bytealigned_exi,54971926
iraq,xml.bytealigned_exi.gz,12610713
iraq,xml.bytealigned_exi.bz2,11012761
iraq,xml.bytealigned_exi.zip,12611483
iraq,xml.precompress_exi,54971545
iraq,xml.precompress_exi.gz,10617205
iraq,xml.precompress_exi.bz2,10570218
iraq,xml.precompress_exi.zip,10676780
iraq,xml.compress_exi,10557477
iraq,xml.compress_exi.gz,9979355
iraq,xml.compress_exi.bz2,10146771
iraq,xml.compress_exi.zip,9976287
iraq,xml.schema_bitpacked_exi,35876574
iraq,xml.schema_bitpacked_exi.gz,16339118
iraq,xml.schema_bitpacked_exi.bz2,16309866
iraq,xml.schema_bitpacked_exi.zip,16368919
iraq,xml.schema_bytealigned_exi,54726269
iraq,xml.schema_bytealigned_exi.gz,11261495
iraq,xml.schema_bytealigned_exi.bz2,11600205
iraq,xml.schema_bytealigned_exi.zip,11289184
iraq,xml.schema_precompress_exi,54726055
iraq,xml.schema_precompress_exi.gz,9096988
iraq,xml.schema_precompress_exi.bz2,11009136
iraq,xml.schema_precompress_exi.zip,9135979
iraq,xml.schema_compress_exi,9035650
iraq,xml.schema_compress_exi.gz,8374641
iraq,xml.schema_compress_exi.bz2,8463744
iraq,xml.schema_compress_exi.zip,8373450
iraq,xml.strict_bitpacked_exi,34858324
iraq,xml.strict_bitpacked_exi.gz,15847695
iraq,xml.strict_bitpacked_exi.bz2,15949234
iraq,xml.strict_bitpacked_exi.zip,15873506
iraq,xml.strict_bytealigned_exi,49277900
iraq,xml.strict_bytealigned_exi.gz,11115009
iraq,xml.strict_bytealigned_exi.bz2,11648805
iraq,xml.strict_bytealigned_exi.zip,11146318
iraq,xml.strict_precompress_exi,49277686
iraq,xml.strict_precompress_exi.gz,9064679
iraq,xml.strict_precompress_exi.bz2,10992124
iraq,xml.strict_precompress_exi.zip,9098734
iraq,xml.strict_compress_exi,9005664
iraq,xml.strict_compress_exi.gz,8353136
iraq,xml.strict_compress_exi.bz2,8439766
iraq,xml.strict_compress_exi.zip,8352287
kazakhstan,xml,972275177
kazakhstan,xml.gz,88222856
kazakhstan,xml.bz2,68139002
kazakhstan,xml.zip,88302144
kazakhstan,xml.bitpacked_exi,283666055
kazakhstan,xml.bitpacked_exi.gz,108110707
kazakhstan,xml.bitpacked_exi.bz2,88966734
kazakhstan,xml.bitpacked_exi.zip,108700923
kazakhstan,xml.bytealigned_exi,340428823
kazakhstan,xml.bytealigned_exi.gz,75022571
kazakhstan,xml.bytealigned_exi.bz2,69332437
kazakhstan,xml.bytealigned_exi.zip,75033540
kazakhstan,xml.precompress_exi,340445074
kazakhstan,xml.precompress_exi.gz,65024244
kazakhstan,xml.precompress_exi.bz2,66191118
kazakhstan,xml.precompress_exi.zip,65371935
kazakhstan,xml.compress_exi,64663351
kazakhstan,xml.compress_exi.gz,60224425
kazakhstan,xml.compress_exi.bz2,61119073
kazakhstan,xml.compress_exi.zip,60214812
kazakhstan,xml.schema_bitpacked_exi,222420800
kazakhstan,xml.schema_bitpacked_exi.gz,91969099
kazakhstan,xml.schema_bitpacked_exi.bz2,98002727
kazakhstan,xml.schema_bitpacked_exi.zip,92187339
kazakhstan,xml.schema_bytealigned_exi,346264596
kazakhstan,xml.schema_bytealigned_exi.gz,65602696
kazakhstan,xml.schema_bytealigned_exi.bz2,72366315
kazakhstan,xml.schema_bytealigned_exi.zip,65863332
kazakhstan,xml.schema_precompress_exi,346264563
kazakhstan,xml.schema_precompress_exi.gz,53643160
kazakhstan,xml.schema_precompress_exi.bz2,69343075
kazakhstan,xml.schema_precompress_exi.zip,53839414
kazakhstan,xml.schema_compress_exi,53275359
kazakhstan,xml.schema_compress_exi.gz,48268312
kazakhstan,xml.schema_compress_exi.bz2,48608823
kazakhstan,xml.schema_compress_exi.zip,48265321
kazakhstan,xml.strict_bitpacked_exi,216745033
kazakhstan,xml.strict_bitpacked_exi.gz,95353640
kazakhstan,xml.strict_bitpacked_exi.bz2,101334338
kazakhstan,xml.strict_bitpacked_exi.zip,95643767
kazakhstan,xml.strict_bytealigned_exi,317198870
kazakhstan,xml.strict_bytealigned_exi.gz,64784979
kazakhstan,xml.strict_bytealigned_exi.bz2,72672079
kazakhstan,xml.strict_bytealigned_exi.zip,65064302
kazakhstan,xml.strict_precompress_exi,317198837
kazakhstan,xml.strict_precompress_exi.gz,53493113
kazakhstan,xml.strict_precompress_exi.bz2,69485787
kazakhstan,xml.strict_precompress_exi.zip,53680504
kazakhstan,xml.strict_compress_exi,53122333
kazakhstan,xml.strict_compress_exi.gz,48158993
kazakhstan,xml.strict_compress_exi.bz2,48495766
kazakhstan,xml.strict_compress_exi.zip,48157099
kyrgyzstan,xml,415786780
kyrgyzstan,xml.gz,35648485
kyrgyzstan,xml.bz2,27218434
kyrgyzstan,xml.zip,35673484
kyrgyzstan,xml.bitpacked_exi,117805373
kyrgyzstan,xml.bitpacked_exi.gz,44625693
kyrgyzstan,xml.bitpacked_exi.bz2,36655994
kyrgyzstan,xml.bitpacked_exi.zip,44917649
kyrgyzstan,xml.bytealigned_exi,144231866
kyrgyzstan,xml.bytealigned_exi.gz,30979815
kyrgyzstan,xml.bytealigned_exi.bz2,27901525
kyrgyzstan,xml.bytealigned_exi.zip,30969386
kyrgyzstan,xml.precompress_exi,144004248
kyrgyzstan,xml.precompress_exi.gz,26436163
kyrgyzstan,xml.precompress_exi.bz2,25984051
kyrgyzstan,xml.precompress_exi.zip,26604657
kyrgyzstan,xml.compress_exi,26285215
kyrgyzstan,xml.compress_exi.gz,24145267
kyrgyzstan,xml.compress_exi.bz2,24619447
kyrgyzstan,xml.compress_exi.zip,24143447
kyrgyzstan,xml.schema_bitpacked_exi,95434300
kyrgyzstan,xml.schema_bitpacked_exi.gz,39540943
kyrgyzstan,xml.schema_bitpacked_exi.bz2,40946655
kyrgyzstan,xml.schema_bitpacked_exi.zip,39686890
kyrgyzstan,xml.schema_bytealigned_exi,149434514
kyrgyzstan,xml.schema_bytealigned_exi.gz,26727196
kyrgyzstan,xml.schema_bytealigned_exi.bz2,28575169
kyrgyzstan,xml.schema_bytealigned_exi.zip,26837166
kyrgyzstan,xml.schema_precompress_exi,149435859
kyrgyzstan,xml.schema_precompress_exi.gz,21473536
kyrgyzstan,xml.schema_precompress_exi.bz2,26861352
kyrgyzstan,xml.schema_precompress_exi.zip,21532725
kyrgyzstan,xml.schema_compress_exi,21313604
kyrgyzstan,xml.schema_compress_exi.gz,18950927
kyrgyzstan,xml.schema_compress_exi.bz2,19118460
kyrgyzstan,xml.schema_compress_exi.zip,18952221
kyrgyzstan,xml.strict_bitpacked_exi,92999634
kyrgyzstan,xml.strict_bitpacked_exi.gz,38943342
kyrgyzstan,xml.strict_bitpacked_exi.bz2,40609545
kyrgyzstan,xml.strict_bitpacked_exi.zip,39097940
kyrgyzstan,xml.strict_bytealigned_exi,137184613
kyrgyzstan,xml.strict_bytealigned_exi.gz,26454836
kyrgyzstan,xml.strict_bytealigned_exi.bz2,28741757
kyrgyzstan,xml.strict_bytealigned_exi.zip,26567196
kyrgyzstan,xml.strict_precompress_exi,137185958
kyrgyzstan,xml.strict_precompress_exi.gz,21416056
kyrgyzstan,xml.strict_precompress_exi.bz2,26846371
kyrgyzstan,xml.strict_precompress_exi.zip,21468570
kyrgyzstan,xml.strict_compress_exi,21257159
kyrgyzstan,xml.strict_compress_exi.gz,18918377
kyrgyzstan,xml.strict_compress_exi.bz2,19081954
kyrgyzstan,xml.strict_compress_exi.zip,18917648
libya,xml,144696677
libya,xml.gz,14069298
libya,xml.bz2,10912048
libya,xml.zip,14081525
libya,xml.bitpacked_exi,42886933
libya,xml.bitpacked_exi.gz,17228469
libya,xml.bitpacked_exi.bz2,13969589
libya,xml.bitpacked_exi.zip,17306080
libya,xml.bytealigned_exi,51766895
libya,xml.bytealigned_exi.gz,12095136
libya,xml.bytealigned_exi.bz2,10859509
libya,xml.bytealigned_exi.zip,12098656
libya,xml.precompress_exi,51770229
libya,xml.precompress_exi.gz,10467236
libya,xml.precompress_exi.bz2,10534471
libya,xml.precompress_exi.zip,10521919
libya,xml.compress_exi,10410513
libya,xml.compress_exi.gz,10011625
libya,xml.compress_exi.bz2,10168740
libya,xml.compress_exi.zip,10009834
libya,xml.schema_bitpacked_exi,32383043
libya,xml.schema_bitpacked_exi.gz,15574017
libya,xml.schema_bitpacked_exi.bz2,16497882
libya,xml.schema_bitpacked_exi.zip,15600161
libya,xml.schema_bytealigned_exi,51136370
libya,xml.schema_bytealigned_exi.gz,10620458
libya,xml.schema_bytealigned_exi.bz2,11616925
libya,xml.schema_bytealigned_exi.zip,10658738
libya,xml.schema_precompress_exi,51136376
libya,xml.schema_precompress_exi.gz,8820751
libya,xml.schema_precompress_exi.bz2,11016072
libya,xml.schema_precompress_exi.zip,8856640
libya,xml.schema_compress_exi,8756884
libya,xml.schema_compress_exi.gz,8189640
libya,xml.schema_compress_exi.bz2,8250930
libya,xml.schema_compress_exi.zip,8191506
libya,xml.strict_bitpacked_exi,31518093
libya,xml.strict_bitpacked_exi.gz,15137136
libya,xml.strict_bitpacked_exi.bz2,16159435
libya,xml.strict_bitpacked_exi.zip,15163187
libya,xml.strict_bytealigned_exi,46699701
libya,xml.strict_bytealigned_exi.gz,10472515
libya,xml.strict_bytealigned_exi.bz2,11636246
libya,xml.strict_bytealigned_exi.zip,10517984
libya,xml.strict_precompress_exi,46699707
libya,xml.strict_precompress_exi.gz,8785568
libya,xml.strict_precompress_exi.bz2,10984458
libya,xml.strict_precompress_exi.zip,8823672
libya,xml.strict_compress_exi,8729137
libya,xml.strict_compress_exi.gz,8167056
libya,xml.strict_compress_exi.bz2,8227339
libya,xml.strict_compress_exi.zip,8168703
madagascar,xml,921938376
madagascar,xml.gz,78913144
madagascar,xml.bz2,62419601
madagascar,xml.zip,78947605
madagascar,xml.bitpacked_exi,275743393
madagascar,xml.bitpacked_exi.gz,101299756
madagascar,xml.bitpacked_exi.bz2,82083615
madagascar,xml.bitpacked_exi.zip,102113041
madagascar,xml.bytealigned_exi,329226168
madagascar,xml.bytealigned_exi.gz,68441746
madagascar,xml.bytealigned_exi.bz2,65123609
madagascar,xml.bytealigned_exi.zip,68437443
madagascar,xml.precompress_exi,328842410
madagascar,xml.precompress_exi.gz,60502817
madagascar,xml.precompress_exi.bz2,61169079
madagascar,xml.precompress_exi.zip,60804464
madagascar,xml.compress_exi,60154103
madagascar,xml.compress_exi.gz,54754349
madagascar,xml.compress_exi.bz2,55212229
madagascar,xml.compress_exi.zip,54748219
madagascar,xml.schema_bitpacked_exi,209499721
madagascar,xml.schema_bitpacked_exi.gz,86942110
madagascar,xml.schema_bitpacked_exi.bz2,92957749
madagascar,xml.schema_bitpacked_exi.zip,87384791
madagascar,xml.schema_bytealigned_exi,328944860
madagascar,xml.schema_bytealigned_exi.gz,57333631
madagascar,xml.schema_bytealigned_exi.bz2,66473729
madagascar,xml.schema_bytealigned_exi.zip,57636549
madagascar,xml.schema_precompress_exi,328944857
madagascar,xml.schema_precompress_exi.gz,46958673
madagascar,xml.schema_precompress_exi.bz2,63150042
madagascar,xml.schema_precompress_exi.zip,47115642
madagascar,xml.schema_compress_exi,46638439
madagascar,xml.schema_compress_exi.gz,40668795
madagascar,xml.schema_compress_exi.bz2,40215735
madagascar,xml.schema_compress_exi.zip,40662885
madagascar,xml.strict_bitpacked_exi,204269276
madagascar,xml.strict_bitpacked_exi.gz,84844096
madagascar,xml.strict_bitpacked_exi.bz2,91461516
madagascar,xml.strict_bitpacked_exi.zip,85291841
madagascar,xml.strict_bytealigned_exi,302642417
madagascar,xml.strict_bytealigned_exi.gz,56644237
madagascar,xml.strict_bytealigned_exi.bz2,66884289
madagascar,xml.strict_bytealigned_exi.zip,56960325
madagascar,xml.strict_precompress_exi,302642414
madagascar,xml.strict_precompress_exi.gz,46868073
madagascar,xml.strict_precompress_exi.bz2,62951664
madagascar,xml.strict_precompress_exi.zip,47041295
madagascar,xml.strict_compress_exi,46544146
madagascar,xml.strict_compress_exi.gz,40615337
madagascar,xml.strict_compress_exi.bz2,40157568
madagascar,xml.strict_compress_exi.zip,40608925
nigeria,xml,753330185
nigeria,xml.gz,62601527
nigeria,xml.bz2,47954540
nigeria,xml.zip,62661785
nigeria,xml.bitpacked_exi,206833978
nigeria,xml.bitpacked_exi.gz,78508972
nigeria,xml.bitpacked_exi.bz2,64264762
nigeria,xml.bitpacked_exi.zip,79026325
nigeria,xml.bytealigned_exi,254013536
nigeria,xml.bytealigned_exi.gz,54255207
nigeria,xml.bytealigned_exi.bz2,50173173
nigeria,xml.bytealigned_exi.zip,54254225
nigeria,xml.precompress_exi,254013708
nigeria,xml.precompress_exi.gz,46970838
nigeria,xml.precompress_exi.bz2,46719178
nigeria,xml.precompress_exi.zip,47227388
nigeria,xml.compress_exi,46676196
nigeria,xml.compress_exi.gz,41352793
nigeria,xml.compress_exi.bz2,42087888
nigeria,xml.compress_exi.zip,41352495
nigeria,xml.schema_bitpacked_exi,162674740
nigeria,xml.schema_bitpacked_exi.gz,66197584
nigeria,xml.schema_bitpacked_exi.bz2,69806626
nigeria,xml.schema_bitpacked_exi.zip,66444518
nigeria,xml.schema_bytealigned_exi,259495809
nigeria,xml.schema_bytealigned_exi.gz,46346599
nigeria,xml.schema_bytealigned_exi.bz2,50930260
nigeria,xml.schema_bytealigned_exi.zip,46571041
nigeria,xml.schema_precompress_exi,259496014
nigeria,xml.schema_precompress_exi.gz,37843338
nigeria,xml.schema_precompress_exi.bz2,47635372
nigeria,xml.schema_precompress_exi.zip,38006136
