file,variable,value
ais-1-0002posreps,xml.schema_bytealigned_exi.gz,157
ais-1-0002posreps,xml.schema_bytealigned_exi.bz2,136
ais-1-0002posreps,xml.schema_bytealigned_exi.zip,328
ais-1-0002posreps,xml.schema_precompress_exi,105
ais-1-0002posreps,xml.schema_precompress_exi.gz,137
ais-1-0002posreps,xml.schema_precompress_exi.bz2,127
ais-1-0002posreps,xml.schema_precompress_exi.zip,308
ais-1-0002posreps,xml.schema_compress_exi,79
ais-1-0002posreps,xml.schema_compress_exi.gz,140
ais-1-0002posreps,xml.schema_compress_exi.bz2,161
ais-1-0002posreps,xml.schema_compress_exi.zip,303
ais-1-0002posreps,xml.strict_bitpacked_exi,69
ais-1-0002posreps,xml.strict_bitpacked_exi.gz,131
ais-1-0002posreps,xml.strict_bitpacked_exi.bz2,132
ais-1-0002posreps,xml.strict_bitpacked_exi.zip,295
ais-1-0002posreps,xml.strict_bytealigned_exi,76
ais-1-0002posreps,xml.strict_bytealigned_exi.gz,140
ais-1-0002posreps,xml.strict_bytealigned_exi.bz2,127
ais-1-0002posreps,xml.strict_bytealigned_exi.zip,306
ais-1-0002posreps,xml.strict_precompress_exi,76
ais-1-0002posreps,xml.strict_precompress_exi.gz,136
ais-1-0002posreps,xml.strict_precompress_exi.bz2,126
ais-1-0002posreps,xml.strict_precompress_exi.zip,306
ais-1-0002posreps,xml.strict_compress_exi,78
ais-1-0002posreps,xml.strict_compress_exi.gz,139
ais-1-0002posreps,xml.strict_compress_exi.bz2,156
ais-1-0002posreps,xml.strict_compress_exi.zip,302
ais-1-0003posreps,xml,888
ais-1-0003posreps,xml.gz,355
ais-1-0003posreps,xml.bz2,384
ais-1-0003posreps,xml.zip,507
ais-1-0003posreps,xml.bitpacked_exi,400
ais-1-0003posreps,xml.bitpacked_exi.gz,444
ais-1-0003posreps,xml.bitpacked_exi.bz2,524
ais-1-0003posreps,xml.bitpacked_exi.zip,606
ais-1-0003posreps,xml.bytealigned_exi,454
ais-1-0003posreps,xml.bytealigned_exi.gz,371
ais-1-0003posreps,xml.bytealigned_exi.bz2,357
ais-1-0003posreps,xml.bytealigned_exi.zip,535
ais-1-0003posreps,xml.precompress_exi,455
ais-1-0003posreps,xml.precompress_exi.gz,365
ais-1-0003posreps,xml.precompress_exi.bz2,364
ais-1-0003posreps,xml.precompress_exi.zip,529
ais-1-0003posreps,xml.compress_exi,312
ais-1-0003posreps,xml.compress_exi.gz,366
ais-1-0003posreps,xml.compress_exi.bz2,477
ais-1-0003posreps,xml.compress_exi.zip,522
ais-1-0003posreps,xml.schema_bitpacked_exi,89
ais-1-0003posreps,xml.schema_bitpacked_exi.gz,148
ais-1-0003posreps,xml.schema_bitpacked_exi.bz2,160
ais-1-0003posreps,xml.schema_bitpacked_exi.zip,315
ais-1-0003posreps,xml.schema_bytealigned_exi,137
ais-1-0003posreps,xml.schema_bytealigned_exi.gz,168
ais-1-0003posreps,xml.schema_bytealigned_exi.bz2,159
ais-1-0003posreps,xml.schema_bytealigned_exi.zip,339
ais-1-0003posreps,xml.schema_precompress_exi,137
ais-1-0003posreps,xml.schema_precompress_exi.gz,151
ais-1-0003posreps,xml.schema_precompress_exi.bz2,136
ais-1-0003posreps,xml.schema_precompress_exi.zip,322
ais-1-0003posreps,xml.schema_compress_exi,93
ais-1-0003posreps,xml.schema_compress_exi.gz,154
ais-1-0003posreps,xml.schema_compress_exi.bz2,175
ais-1-0003posreps,xml.schema_compress_exi.zip,317
ais-1-0003posreps,xml.strict_bitpacked_exi,83
ais-1-0003posreps,xml.strict_bitpacked_exi.gz,145
ais-1-0003posreps,xml.strict_bitpacked_exi.bz2,148
ais-1-0003posreps,xml.strict_bitpacked_exi.zip,309
ais-1-0003posreps,xml.strict_bytealigned_exi,94
ais-1-0003posreps,xml.strict_bytealigned_exi.gz,153
ais-1-0003posreps,xml.strict_bytealigned_exi.bz2,139
ais-1-0003posreps,xml.strict_bytealigned_exi.zip,324
ais-1-0003posreps,xml.strict_precompress_exi,94
ais-1-0003posreps,xml.strict_precompress_exi.gz,152
ais-1-0003posreps,xml.strict_precompress_exi.bz2,136
ais-1-0003posreps,xml.strict_precompress_exi.zip,323
ais-1-0003posreps,xml.strict_compress_exi,95
ais-1-0003posreps,xml.strict_compress_exi.gz,156
ais-1-0003posreps,xml.strict_compress_exi.bz2,173
ais-1-0003posreps,xml.strict_compress_exi.zip,319
ais-1-0004posreps,xml,1162
ais-1-0004posreps,xml.gz,392
ais-1-0004posreps,xml.bz2,439
ais-1-0004posreps,xml.zip,544
ais-1-0004posreps,xml.bitpacked_exi,466
ais-1-0004posreps,xml.bitpacked_exi.gz,504
ais-1-0004posreps,xml.bitpacked_exi.bz2,571
ais-1-0004posreps,xml.bitpacked_exi.zip,666
ais-1-0004posreps,xml.bytealigned_exi,529
ais-1-0004posreps,xml.bytealigned_exi.gz,408
ais-1-0004posreps,xml.bytealigned_exi.bz2,393
ais-1-0004posreps,xml.bytealigned_exi.zip,572
ais-1-0004posreps,xml.precompress_exi,529
ais-1-0004posreps,xml.precompress_exi.gz,400
ais-1-0004posreps,xml.precompress_exi.bz2,393
ais-1-0004posreps,xml.precompress_exi.zip,564
ais-1-0004posreps,xml.compress_exi,346
ais-1-0004posreps,xml.compress_exi.gz,400
ais-1-0004posreps,xml.compress_exi.bz2,503
ais-1-0004posreps,xml.compress_exi.zip,556
ais-1-0004posreps,xml.schema_bitpacked_exi,121
ais-1-0004posreps,xml.schema_bitpacked_exi.gz,178
ais-1-0004posreps,xml.schema_bitpacked_exi.bz2,191
ais-1-0004posreps,xml.schema_bitpacked_exi.zip,347
ais-1-0004posreps,xml.schema_bytealigned_exi,185
ais-1-0004posreps,xml.schema_bytealigned_exi.gz,198
ais-1-0004posreps,xml.schema_bytealigned_exi.bz2,194
ais-1-0004posreps,xml.schema_bytealigned_exi.zip,369
ais-1-0004posreps,xml.schema_precompress_exi,185
ais-1-0004posreps,xml.schema_precompress_exi.gz,175
ais-1-0004posreps,xml.schema_precompress_exi.bz2,185
ais-1-0004posreps,xml.schema_precompress_exi.zip,346
ais-1-0004posreps,xml.schema_compress_exi,117
ais-1-0004posreps,xml.schema_compress_exi.gz,178
ais-1-0004posreps,xml.schema_compress_exi.bz2,195
ais-1-0004posreps,xml.schema_compress_exi.zip,341
ais-1-0004posreps,xml.strict_bitpacked_exi,114
ais-1-0004posreps,xml.strict_bitpacked_exi.gz,164
ais-1-0004posreps,xml.strict_bitpacked_exi.bz2,185
ais-1-0004posreps,xml.strict_bitpacked_exi.zip,333
ais-1-0004posreps,xml.strict_bytealigned_exi,128
ais-1-0004posreps,xml.strict_bytealigned_exi.gz,175
ais-1-0004posreps,xml.strict_bytealigned_exi.bz2,184
ais-1-0004posreps,xml.strict_bytealigned_exi.zip,346
ais-1-0004posreps,xml.strict_precompress_exi,128
ais-1-0004posreps,xml.strict_precompress_exi.gz,175
ais-1-0004posreps,xml.strict_precompress_exi.bz2,181
ais-1-0004posreps,xml.strict_precompress_exi.zip,346
ais-1-0004posreps,xml.strict_compress_exi,118
ais-1-0004posreps,xml.strict_compress_exi.gz,179
ais-1-0004posreps,xml.strict_compress_exi.bz2,199
ais-1-0004posreps,xml.strict_compress_exi.zip,342
ais-1-0005posreps,xml,1460
ais-1-0005posreps,xml.gz,436
ais-1-0005posreps,xml.bz2,505
ais-1-0005posreps,xml.zip,588
ais-1-0005posreps,xml.bitpacked_exi,556
ais-1-0005posreps,xml.bitpacked_exi.gz,576
ais-1-0005posreps,xml.bitpacked_exi.bz2,648
ais-1-0005posreps,xml.bitpacked_exi.zip,738
ais-1-0005posreps,xml.bytealigned_exi,629
ais-1-0005posreps,xml.bytealigned_exi.gz,447
ais-1-0005posreps,xml.bytealigned_exi.bz2,429
ais-1-0005posreps,xml.bytealigned_exi.zip,611
ais-1-0005posreps,xml.precompress_exi,631
ais-1-0005posreps,xml.precompress_exi.gz,435
ais-1-0005posreps,xml.precompress_exi.bz2,421
ais-1-0005posreps,xml.precompress_exi.zip,599
ais-1-0005posreps,xml.compress_exi,381
ais-1-0005posreps,xml.compress_exi.gz,435
ais-1-0005posreps,xml.compress_exi.bz2,542
ais-1-0005posreps,xml.compress_exi.zip,591
ais-1-0005posreps,xml.schema_bitpacked_exi,166
ais-1-0005posreps,xml.schema_bitpacked_exi.gz,219
ais-1-0005posreps,xml.schema_bitpacked_exi.bz2,233
ais-1-0005posreps,xml.schema_bitpacked_exi.zip,388
ais-1-0005posreps,xml.schema_bytealigned_exi,245
ais-1-0005posreps,xml.schema_bytealigned_exi.gz,232
ais-1-0005posreps,xml.schema_bytealigned_exi.bz2,246
ais-1-0005posreps,xml.schema_bytealigned_exi.zip,403
ais-1-0005posreps,xml.schema_precompress_exi,245
ais-1-0005posreps,xml.schema_precompress_exi.gz,211
ais-1-0005posreps,xml.schema_precompress_exi.bz2,216
ais-1-0005posreps,xml.schema_precompress_exi.zip,382
ais-1-0005posreps,xml.schema_compress_exi,153
ais-1-0005posreps,xml.schema_compress_exi.gz,214
ais-1-0005posreps,xml.schema_compress_exi.bz2,230
ais-1-0005posreps,xml.schema_compress_exi.zip,377
ais-1-0005posreps,xml.strict_bitpacked_exi,156
ais-1-0005posreps,xml.strict_bitpacked_exi.gz,212
ais-1-0005posreps,xml.strict_bitpacked_exi.bz2,226
ais-1-0005posreps,xml.strict_bitpacked_exi.zip,381
ais-1-0005posreps,xml.strict_bytealigned_exi,174
ais-1-0005posreps,xml.strict_bytealigned_exi.gz,213
ais-1-0005posreps,xml.strict_bytealigned_exi.bz2,214
ais-1-0005posreps,xml.strict_bytealigned_exi.zip,384
ais-1-0005posreps,xml.strict_precompress_exi,174
ais-1-0005posreps,xml.strict_precompress_exi.gz,211
ais-1-0005posreps,xml.strict_precompress_exi.bz2,209
ais-1-0005posreps,xml.strict_precompress_exi.zip,382
ais-1-0005posreps,xml.strict_compress_exi,153
ais-1-0005posreps,xml.strict_compress_exi.gz,214
ais-1-0005posreps,xml.strict_compress_exi.bz2,230
ais-1-0005posreps,xml.strict_compress_exi.zip,377
ais-1-0006posreps,xml,1733
ais-1-0006posreps,xml.gz,487
ais-1-0006posreps,xml.bz2,535
ais-1-0006posreps,xml.zip,639
ais-1-0006posreps,xml.bitpacked_exi,631
ais-1-0006posreps,xml.bitpacked_exi.gz,626
ais-1-0006posreps,xml.bitpacked_exi.bz2,694
ais-1-0006posreps,xml.bitpacked_exi.zip,788
ais-1-0006posreps,xml.bytealigned_exi,719
ais-1-0006posreps,xml.bytealigned_exi.gz,493
ais-1-0006posreps,xml.bytealigned_exi.bz2,479
ais-1-0006posreps,xml.bytealigned_exi.zip,657
ais-1-0006posreps,xml.precompress_exi,719
ais-1-0006posreps,xml.precompress_exi.gz,473
ais-1-0006posreps,xml.precompress_exi.bz2,463
ais-1-0006posreps,xml.precompress_exi.zip,637
ais-1-0006posreps,xml.compress_exi,419
ais-1-0006posreps,xml.compress_exi.gz,473
ais-1-0006posreps,xml.compress_exi.bz2,582
ais-1-0006posreps,xml.compress_exi.zip,629
ais-1-0006posreps,xml.schema_bitpacked_exi,193
ais-1-0006posreps,xml.schema_bitpacked_exi.gz,253
ais-1-0006posreps,xml.schema_bitpacked_exi.bz2,278
ais-1-0006posreps,xml.schema_bitpacked_exi.zip,419
ais-1-0006posreps,xml.schema_bytealigned_exi,288
ais-1-0006posreps,xml.schema_bytealigned_exi.gz,283
ais-1-0006posreps,xml.schema_bytealigned_exi.bz2,299
ais-1-0006posreps,xml.schema_bytealigned_exi.zip,454
ais-1-0006posreps,xml.schema_precompress_exi,288
ais-1-0006posreps,xml.schema_precompress_exi.gz,251
ais-1-0006posreps,xml.schema_precompress_exi.bz2,246
ais-1-0006posreps,xml.schema_precompress_exi.zip,422
ais-1-0006posreps,xml.schema_compress_exi,193
ais-1-0006posreps,xml.schema_compress_exi.gz,254
ais-1-0006posreps,xml.schema_compress_exi.bz2,284
ais-1-0006posreps,xml.schema_compress_exi.zip,417
ais-1-0006posreps,xml.strict_bitpacked_exi,182
ais-1-0006posreps,xml.strict_bitpacked_exi.gz,238
ais-1-0006posreps,xml.strict_bitpacked_exi.bz2,247
ais-1-0006posreps,xml.strict_bitpacked_exi.zip,407
ais-1-0006posreps,xml.strict_bytealigned_exi,203
ais-1-0006posreps,xml.strict_bytealigned_exi.gz,254
ais-1-0006posreps,xml.strict_bytealigned_exi.bz2,244
ais-1-0006posreps,xml.strict_bytealigned_exi.zip,425
ais-1-0006posreps,xml.strict_precompress_exi,203
ais-1-0006posreps,xml.strict_precompress_exi.gz,251
ais-1-0006posreps,xml.strict_precompress_exi.bz2,246
ais-1-0006posreps,xml.strict_precompress_exi.zip,422
ais-1-0006posreps,xml.strict_compress_exi,193
ais-1-0006posreps,xml.strict_compress_exi.gz,254
ais-1-0006posreps,xml.strict_compress_exi.bz2,286
ais-1-0006posreps,xml.strict_compress_exi.zip,417
ais-1-0007posreps,xml,1997
ais-1-0007posreps,xml.gz,530
ais-1-0007posreps,xml.bz2,558
ais-1-0007posreps,xml.zip,682
ais-1-0007posreps,xml.bitpacked_exi,691
ais-1-0007posreps,xml.bitpacked_exi.gz,701
ais-1-0007posreps,xml.bitpacked_exi.bz2,823
ais-1-0007posreps,xml.bitpacked_exi.zip,863
ais-1-0007posreps,xml.bytealigned_exi,790
ais-1-0007posreps,xml.bytealigned_exi.gz,535
ais-1-0007posreps,xml.bytealigned_exi.bz2,531
ais-1-0007posreps,xml.bytealigned_exi.zip,699
ais-1-0007posreps,xml.precompress_exi,790
ais-1-0007posreps,xml.precompress_exi.gz,508
ais-1-0007posreps,xml.precompress_exi.bz2,504
ais-1-0007posreps,xml.precompress_exi.zip,672
ais-1-0007posreps,xml.compress_exi,454
ais-1-0007posreps,xml.compress_exi.gz,508
ais-1-0007posreps,xml.compress_exi.bz2,616
ais-1-0007posreps,xml.compress_exi.zip,664
ais-1-0007posreps,xml.schema_bitpacked_exi,219
ais-1-0007posreps,xml.schema_bitpacked_exi.gz,277
ais-1-0007posreps,xml.schema_bitpacked_exi.bz2,307
ais-1-0007posreps,xml.schema_bitpacked_exi.zip,445
ais-1-0007posreps,xml.schema_bytealigned_exi,330
ais-1-0007posreps,xml.schema_bytealigned_exi.gz,310
ais-1-0007posreps,xml.schema_bytealigned_exi.bz2,307
ais-1-0007posreps,xml.schema_bytealigned_exi.zip,481
ais-1-0007posreps,xml.schema_precompress_exi,330
ais-1-0007posreps,xml.schema_precompress_exi.gz,265
ais-1-0007posreps,xml.schema_precompress_exi.bz2,277
ais-1-0007posreps,xml.schema_precompress_exi.zip,436
ais-1-0007posreps,xml.schema_compress_exi,207
ais-1-0007posreps,xml.schema_compress_exi.gz,268
ais-1-0007posreps,xml.schema_compress_exi.bz2,338
ais-1-0007posreps,xml.schema_compress_exi.zip,431
ais-1-0007posreps,xml.strict_bitpacked_exi,206
ais-1-0007posreps,xml.strict_bitpacked_exi.gz,268
ais-1-0007posreps,xml.strict_bitpacked_exi.bz2,296
ais-1-0007posreps,xml.strict_bitpacked_exi.zip,432
ais-1-0007posreps,xml.strict_bytealigned_exi,231
ais-1-0007posreps,xml.strict_bytealigned_exi.gz,280
ais-1-0007posreps,xml.strict_bytealigned_exi.bz2,286
ais-1-0007posreps,xml.strict_bytealigned_exi.zip,451
ais-1-0007posreps,xml.strict_precompress_exi,231
ais-1-0007posreps,xml.strict_precompress_exi.gz,265
ais-1-0007posreps,xml.strict_precompress_exi.bz2,276
ais-1-0007posreps,xml.strict_precompress_exi.zip,436
ais-1-0007posreps,xml.strict_compress_exi,207
ais-1-0007posreps,xml.strict_compress_exi.gz,268
ais-1-0007posreps,xml.strict_compress_exi.bz2,337
ais-1-0007posreps,xml.strict_compress_exi.zip,431
ais-1-0008posreps,xml,2274
ais-1-0008posreps,xml.gz,543
ais-1-0008posreps,xml.bz2,565
ais-1-0008posreps,xml.zip,695
ais-1-0008posreps,xml.bitpacked_exi,746
ais-1-0008posreps,xml.bitpacked_exi.gz,718
ais-1-0008posreps,xml.bitpacked_exi.bz2,830
ais-1-0008posreps,xml.bitpacked_exi.zip,880
ais-1-0008posreps,xml.bytealigned_exi,856
ais-1-0008posreps,xml.bytealigned_exi.gz,543
ais-1-0008posreps,xml.bytealigned_exi.bz2,521
ais-1-0008posreps,xml.bytealigned_exi.zip,707
ais-1-0008posreps,xml.precompress_exi,856
ais-1-0008posreps,xml.precompress_exi.gz,520
ais-1-0008posreps,xml.precompress_exi.bz2,514
ais-1-0008posreps,xml.precompress_exi.zip,684
ais-1-0008posreps,xml.compress_exi,452
ais-1-0008posreps,xml.compress_exi.gz,506
ais-1-0008posreps,xml.compress_exi.bz2,615
ais-1-0008posreps,xml.compress_exi.zip,662
ais-1-0008posreps,xml.schema_bitpacked_exi,249
ais-1-0008posreps,xml.schema_bitpacked_exi.gz,305
ais-1-0008posreps,xml.schema_bitpacked_exi.bz2,379
ais-1-0008posreps,xml.schema_bitpacked_exi.zip,474
ais-1-0008posreps,xml.schema_bytealigned_exi,375
ais-1-0008posreps,xml.schema_bytealigned_exi.gz,332
ais-1-0008posreps,xml.schema_bytealigned_exi.bz2,346
ais-1-0008posreps,xml.schema_bytealigned_exi.zip,503
ais-1-0008posreps,xml.schema_precompress_exi,375
ais-1-0008posreps,xml.schema_precompress_exi.gz,286
ais-1-0008posreps,xml.schema_precompress_exi.bz2,310
ais-1-0008posreps,xml.schema_precompress_exi.zip,457
ais-1-0008posreps,xml.schema_compress_exi,230
ais-1-0008posreps,xml.schema_compress_exi.gz,291
ais-1-0008posreps,xml.schema_compress_exi.bz2,384
ais-1-0008posreps,xml.schema_compress_exi.zip,454
ais-1-0008posreps,xml.strict_bitpacked_exi,234
ais-1-0008posreps,xml.strict_bitpacked_exi.gz,288
ais-1-0008posreps,xml.strict_bitpacked_exi.bz2,342
ais-1-0008posreps,xml.strict_bitpacked_exi.zip,457
ais-1-0008posreps,xml.strict_bytealigned_exi,262
ais-1-0008posreps,xml.strict_bytealigned_exi.gz,306
ais-1-0008posreps,xml.strict_bytealigned_exi.bz2,319
ais-1-0008posreps,xml.strict_bytealigned_exi.zip,477
ais-1-0008posreps,xml.strict_precompress_exi,262
ais-1-0008posreps,xml.strict_precompress_exi.gz,286
ais-1-0008posreps,xml.strict_precompress_exi.bz2,310
ais-1-0008posreps,xml.strict_precompress_exi.zip,457
ais-1-0008posreps,xml.strict_compress_exi,229
ais-1-0008posreps,xml.strict_compress_exi.gz,290
ais-1-0008posreps,xml.strict_compress_exi.bz2,371
ais-1-0008posreps,xml.strict_compress_exi.zip,453
ais-1-0009posreps,xml,2570
ais-1-0009posreps,xml.gz,585
ais-1-0009posreps,xml.bz2,625
ais-1-0009posreps,xml.zip,737
ais-1-0009posreps,xml.bitpacked_exi,849
ais-1-0009posreps,xml.bitpacked_exi.gz,793
ais-1-0009posreps,xml.bitpacked_exi.bz2,899
ais-1-0009posreps,xml.bitpacked_exi.zip,955
ais-1-0009posreps,xml.bytealigned_exi,967
ais-1-0009posreps,xml.bytealigned_exi.gz,576
ais-1-0009posreps,xml.bytealigned_exi.bz2,556
ais-1-0009posreps,xml.bytealigned_exi.zip,740
ais-1-0009posreps,xml.precompress_exi,967
ais-1-0009posreps,xml.precompress_exi.gz,551
ais-1-0009posreps,xml.precompress_exi.bz2,543
ais-1-0009posreps,xml.precompress_exi.zip,715
ais-1-0009posreps,xml.compress_exi,479
ais-1-0009posreps,xml.compress_exi.gz,533
ais-1-0009posreps,xml.compress_exi.bz2,646
ais-1-0009posreps,xml.compress_exi.zip,689
ais-1-0009posreps,xml.schema_bitpacked_exi,289
ais-1-0009posreps,xml.schema_bitpacked_exi.gz,345
ais-1-0009posreps,xml.schema_bitpacked_exi.bz2,426
ais-1-0009posreps,xml.schema_bitpacked_exi.zip,514
ais-1-0009posreps,xml.schema_bytealigned_exi,431
ais-1-0009posreps,xml.schema_bytealigned_exi.gz,387
ais-1-0009posreps,xml.schema_bytealigned_exi.bz2,398
ais-1-0009posreps,xml.schema_bytealigned_exi.zip,558
ais-1-0009posreps,xml.schema_precompress_exi,431
ais-1-0009posreps,xml.schema_precompress_exi.gz,334
ais-1-0009posreps,xml.schema_precompress_exi.bz2,380
ais-1-0009posreps,xml.schema_precompress_exi.zip,505
ais-1-0009posreps,xml.schema_compress_exi,279
ais-1-0009posreps,xml.schema_compress_exi.gz,340
ais-1-0009posreps,xml.schema_compress_exi.bz2,429
ais-1-0009posreps,xml.schema_compress_exi.zip,503
ais-1-0009posreps,xml.strict_bitpacked_exi,272
ais-1-0009posreps,xml.strict_bitpacked_exi.gz,325
ais-1-0009posreps,xml.strict_bitpacked_exi.bz2,406
ais-1-0009posreps,xml.strict_bitpacked_exi.zip,494
ais-1-0009posreps,xml.strict_bytealigned_exi,304
ais-1-0009posreps,xml.strict_bytealigned_exi.gz,347
ais-1-0009posreps,xml.strict_bytealigned_exi.bz2,369
ais-1-0009posreps,xml.strict_bytealigned_exi.zip,518
ais-1-0009posreps,xml.strict_precompress_exi,304
ais-1-0009posreps,xml.strict_precompress_exi.gz,333
ais-1-0009posreps,xml.strict_precompress_exi.bz2,375
ais-1-0009posreps,xml.strict_precompress_exi.zip,504
ais-1-0009posreps,xml.strict_compress_exi,278
ais-1-0009posreps,xml.strict_compress_exi.gz,339
ais-1-0009posreps,xml.strict_compress_exi.bz2,428
ais-1-0009posreps,xml.strict_compress_exi.zip,502
ais-1-0010posreps,xml,2827
ais-1-0010posreps,xml.gz,632
ais-1-0010posreps,xml.bz2,679
ais-1-0010posreps,xml.zip,784
ais-1-0010posreps,xml.bitpacked_exi,900
ais-1-0010posreps,xml.bitpacked_exi.gz,874
ais-1-0010posreps,xml.bitpacked_exi.bz2,997
ais-1-0010posreps,xml.bitpacked_exi.zip,1036
ais-1-0010posreps,xml.bytealigned_exi,1022
ais-1-0010posreps,xml.bytealigned_exi.gz,638
ais-1-0010posreps,xml.bytealigned_exi.bz2,605
ais-1-0010posreps,xml.bytealigned_exi.zip,802
ais-1-0010posreps,xml.precompress_exi,1025
ais-1-0010posreps,xml.precompress_exi.gz,594
ais-1-0010posreps,xml.precompress_exi.bz2,587
ais-1-0010posreps,xml.precompress_exi.zip,758
ais-1-0010posreps,xml.compress_exi,520
ais-1-0010posreps,xml.compress_exi.gz,574
ais-1-0010posreps,xml.compress_exi.bz2,683
ais-1-0010posreps,xml.compress_exi.zip,730
ais-1-0010posreps,xml.schema_bitpacked_exi,312
ais-1-0010posreps,xml.schema_bitpacked_exi.gz,371
ais-1-0010posreps,xml.schema_bitpacked_exi.bz2,447
ais-1-0010posreps,xml.schema_bitpacked_exi.zip,538
ais-1-0010posreps,xml.schema_bytealigned_exi,469
ais-1-0010posreps,xml.schema_bytealigned_exi.gz,407
ais-1-0010posreps,xml.schema_bytealigned_exi.bz2,435
ais-1-0010posreps,xml.schema_bytealigned_exi.zip,578
ais-1-0010posreps,xml.schema_precompress_exi,469
ais-1-0010posreps,xml.schema_precompress_exi.gz,348
ais-1-0010posreps,xml.schema_precompress_exi.bz2,383
ais-1-0010posreps,xml.schema_precompress_exi.zip,519
ais-1-0010posreps,xml.schema_compress_exi,292
ais-1-0010posreps,xml.schema_compress_exi.gz,353
ais-1-0010posreps,xml.schema_compress_exi.bz2,439
ais-1-0010posreps,xml.schema_compress_exi.zip,516
ais-1-0010posreps,xml.strict_bitpacked_exi,293
ais-1-0010posreps,xml.strict_bitpacked_exi.gz,353
ais-1-0010posreps,xml.strict_bitpacked_exi.bz2,435
ais-1-0010posreps,xml.strict_bitpacked_exi.zip,519
ais-1-0010posreps,xml.strict_bytealigned_exi,328
ais-1-0010posreps,xml.strict_bytealigned_exi.gz,369
ais-1-0010posreps,xml.strict_bytealigned_exi.bz2,393
ais-1-0010posreps,xml.strict_bytealigned_exi.zip,540
ais-1-0010posreps,xml.strict_precompress_exi,328
ais-1-0010posreps,xml.strict_precompress_exi.gz,347
ais-1-0010posreps,xml.strict_precompress_exi.bz2,391
ais-1-0010posreps,xml.strict_precompress_exi.zip,518
ais-1-0010posreps,xml.strict_compress_exi,291
ais-1-0010posreps,xml.strict_compress_exi.gz,352
ais-1-0010posreps,xml.strict_compress_exi.bz2,439
ais-1-0010posreps,xml.strict_compress_exi.zip,515
ais-1-0020posreps,xml,5634
ais-1-0020posreps,xml.gz,938
ais-1-0020posreps,xml.bz2,926
ais-1-0020posreps,xml.zip,1090
ais-1-0020posreps,xml.bitpacked_exi,1618
ais-1-0020posreps,xml.bitpacked_exi.gz,1283
ais-1-0020posreps,xml.bitpacked_exi.bz2,1461
ais-1-0020posreps,xml.bitpacked_exi.zip,1445
ais-1-0020posreps,xml.bytealigned_exi,1847
ais-1-0020posreps,xml.bytealigned_exi.gz,920
ais-1-0020posreps,xml.bytealigned_exi.bz2,866
ais-1-0020posreps,xml.bytealigned_exi.zip,1084
ais-1-0020posreps,xml.precompress_exi,1847
ais-1-0020posreps,xml.precompress_exi.gz,848
ais-1-0020posreps,xml.precompress_exi.bz2,850
ais-1-0020posreps,xml.precompress_exi.zip,1012
ais-1-0020posreps,xml.compress_exi,761
ais-1-0020posreps,xml.compress_exi.gz,815
ais-1-0020posreps,xml.compress_exi.bz2,1001
ais-1-0020posreps,xml.compress_exi.zip,971
ais-1-0020posreps,xml.schema_bitpacked_exi,646
ais-1-0020posreps,xml.schema_bitpacked_exi.gz,679
ais-1-0020posreps,xml.schema_bitpacked_exi.bz2,794
ais-1-0020posreps,xml.schema_bitpacked_exi.zip,848
ais-1-0020posreps,xml.schema_bytealigned_exi,960
ais-1-0020posreps,xml.schema_bytealigned_exi.gz,669
ais-1-0020posreps,xml.schema_bytealigned_exi.bz2,728
ais-1-0020posreps,xml.schema_bytealigned_exi.zip,840
ais-1-0020posreps,xml.schema_precompress_exi,960
ais-1-0020posreps,xml.schema_precompress_exi.gz,595
ais-1-0020posreps,xml.schema_precompress_exi.bz2,644
ais-1-0020posreps,xml.schema_precompress_exi.zip,766
ais-1-0020posreps,xml.schema_compress_exi,539
ais-1-0020posreps,xml.schema_compress_exi.gz,600
ais-1-0020posreps,xml.schema_compress_exi.bz2,699
ais-1-0020posreps,xml.schema_compress_exi.zip,763
ais-1-0020posreps,xml.strict_bitpacked_exi,609
ais-1-0020posreps,xml.strict_bitpacked_exi.gz,613
ais-1-0020posreps,xml.strict_bitpacked_exi.bz2,720
ais-1-0020posreps,xml.strict_bitpacked_exi.zip,782
ais-1-0020posreps,xml.strict_bytealigned_exi,679
ais-1-0020posreps,xml.strict_bytealigned_exi.gz,610
ais-1-0020posreps,xml.strict_bytealigned_exi.bz2,655
ais-1-0020posreps,xml.strict_bytealigned_exi.zip,781
ais-1-0020posreps,xml.strict_precompress_exi,679
ais-1-0020posreps,xml.strict_precompress_exi.gz,594
ais-1-0020posreps,xml.strict_precompress_exi.bz2,646
ais-1-0020posreps,xml.strict_precompress_exi.zip,765
ais-1-0020posreps,xml.strict_compress_exi,537
ais-1-0020posreps,xml.strict_compress_exi.gz,598
ais-1-0020posreps,xml.strict_compress_exi.bz2,700
ais-1-0020posreps,xml.strict_compress_exi.zip,761
ais-1-0030posreps,xml,8358
ais-1-0030posreps,xml.gz,1298
ais-1-0030posreps,xml.bz2,1202
ais-1-0030posreps,xml.zip,1450
ais-1-0030posreps,xml.bitpacked_exi,2265
ais-1-0030posreps,xml.bitpacked_exi.gz,1779
ais-1-0030posreps,xml.bitpacked_exi.bz2,1920
ais-1-0030posreps,xml.bitpacked_exi.zip,1941
ais-1-0030posreps,xml.bytealigned_exi,2579
ais-1-0030posreps,xml.bytealigned_exi.gz,1240
ais-1-0030posreps,xml.bytealigned_exi.bz2,1128
ais-1-0030posreps,xml.bytealigned_exi.zip,1404
