file,variable,value
dfxml-12,xml.bitpacked_exi.bz2,49899
dfxml-12,xml.bitpacked_exi.zip,59933
dfxml-12,xml.bytealigned_exi,136124
dfxml-12,xml.bytealigned_exi.gz,42873
dfxml-12,xml.bytealigned_exi.bz2,35344
dfxml-12,xml.bytealigned_exi.zip,43018
dfxml-12,xml.precompress_exi,137855
dfxml-12,xml.precompress_exi.gz,38197
dfxml-12,xml.precompress_exi.bz2,34075
dfxml-12,xml.precompress_exi.zip,37767
dfxml-12,xml.compress_exi,35424
dfxml-12,xml.compress_exi.gz,34021
dfxml-12,xml.compress_exi.bz2,34844
dfxml-12,xml.compress_exi.zip,34178
dfxml-12,xml.schema_bitpacked_exi,86852
dfxml-12,xml.schema_bitpacked_exi.gz,52887
dfxml-12,xml.schema_bitpacked_exi.bz2,45428
dfxml-12,xml.schema_bitpacked_exi.zip,53112
dfxml-12,xml.schema_bytealigned_exi,123965
dfxml-12,xml.schema_bytealigned_exi.gz,39242
dfxml-12,xml.schema_bytealigned_exi.bz2,32028
dfxml-12,xml.schema_bytealigned_exi.zip,39556
dfxml-12,xml.schema_precompress_exi,124025
dfxml-12,xml.schema_precompress_exi.gz,35380
dfxml-12,xml.schema_precompress_exi.bz2,31224
dfxml-12,xml.schema_precompress_exi.zip,34805
dfxml-12,xml.schema_compress_exi,32216
dfxml-12,xml.schema_compress_exi.gz,31105
dfxml-12,xml.schema_compress_exi.bz2,31835
dfxml-12,xml.schema_compress_exi.zip,31262
dfxml-12,xml.strict_bitpacked_exi,84035
dfxml-12,xml.strict_bitpacked_exi.gz,51912
dfxml-12,xml.strict_bitpacked_exi.bz2,44506
dfxml-12,xml.strict_bitpacked_exi.zip,52085
dfxml-12,xml.strict_bytealigned_exi,111918
dfxml-12,xml.strict_bytealigned_exi.gz,38885
dfxml-12,xml.strict_bytealigned_exi.bz2,32006
dfxml-12,xml.strict_bytealigned_exi.zip,39127
dfxml-12,xml.strict_precompress_exi,111978
dfxml-12,xml.strict_precompress_exi.gz,35251
dfxml-12,xml.strict_precompress_exi.bz2,31106
dfxml-12,xml.strict_precompress_exi.zip,34671
dfxml-12,xml.strict_compress_exi,32146
dfxml-12,xml.strict_compress_exi.gz,31055
dfxml-12,xml.strict_compress_exi.bz2,31791
dfxml-12,xml.strict_compress_exi.zip,31214
dfxml-13,xml,449514
dfxml-13,xml.gz,52114
dfxml-13,xml.bz2,43362
dfxml-13,xml.zip,52436
dfxml-13,xml.bitpacked_exi,124194
dfxml-13,xml.bitpacked_exi.gz,74149
dfxml-13,xml.bitpacked_exi.bz2,64023
dfxml-13,xml.bitpacked_exi.zip,74258
dfxml-13,xml.bytealigned_exi,159820
dfxml-13,xml.bytealigned_exi.gz,50996
dfxml-13,xml.bytealigned_exi.bz2,42453
dfxml-13,xml.bytealigned_exi.zip,51339
dfxml-13,xml.precompress_exi,162596
dfxml-13,xml.precompress_exi.gz,43889
dfxml-13,xml.precompress_exi.bz2,41065
dfxml-13,xml.precompress_exi.zip,43510
dfxml-13,xml.compress_exi,41531
dfxml-13,xml.compress_exi.gz,40733
dfxml-13,xml.compress_exi.bz2,41420
dfxml-13,xml.compress_exi.zip,40883
dfxml-13,xml.schema_bitpacked_exi,111767
dfxml-13,xml.schema_bitpacked_exi.gz,66769
dfxml-13,xml.schema_bitpacked_exi.bz2,58103
dfxml-13,xml.schema_bitpacked_exi.zip,67005
dfxml-13,xml.schema_bytealigned_exi,153405
dfxml-13,xml.schema_bytealigned_exi.gz,46659
dfxml-13,xml.schema_bytealigned_exi.bz2,37951
dfxml-13,xml.schema_bytealigned_exi.zip,47028
dfxml-13,xml.schema_precompress_exi,153475
dfxml-13,xml.schema_precompress_exi.gz,40270
dfxml-13,xml.schema_precompress_exi.bz2,37215
dfxml-13,xml.schema_precompress_exi.zip,39151
dfxml-13,xml.schema_compress_exi,37699
dfxml-13,xml.schema_compress_exi.gz,36927
dfxml-13,xml.schema_compress_exi.bz2,37602
dfxml-13,xml.schema_compress_exi.zip,37086
dfxml-13,xml.strict_bitpacked_exi,108543
dfxml-13,xml.strict_bitpacked_exi.gz,65390
dfxml-13,xml.strict_bitpacked_exi.bz2,57216
dfxml-13,xml.strict_bitpacked_exi.zip,65512
dfxml-13,xml.strict_bytealigned_exi,139615
dfxml-13,xml.strict_bytealigned_exi.gz,46204
dfxml-13,xml.strict_bytealigned_exi.bz2,37925
dfxml-13,xml.strict_bytealigned_exi.zip,46581
dfxml-13,xml.strict_precompress_exi,139685
dfxml-13,xml.strict_precompress_exi.gz,40130
dfxml-13,xml.strict_precompress_exi.bz2,37161
dfxml-13,xml.strict_precompress_exi.zip,39052
dfxml-13,xml.strict_compress_exi,37615
dfxml-13,xml.strict_compress_exi.gz,36890
dfxml-13,xml.strict_compress_exi.bz2,37548
dfxml-13,xml.strict_compress_exi.zip,37050
dfxml-14,xml,610650
dfxml-14,xml.gz,78906
dfxml-14,xml.bz2,61562
dfxml-14,xml.zip,79439
dfxml-14,xml.bitpacked_exi,174276
dfxml-14,xml.bitpacked_exi.gz,104731
dfxml-14,xml.bitpacked_exi.bz2,83116
dfxml-14,xml.bitpacked_exi.zip,104791
dfxml-14,xml.bytealigned_exi,223488
dfxml-14,xml.bytealigned_exi.gz,75752
dfxml-14,xml.bytealigned_exi.bz2,61382
dfxml-14,xml.bytealigned_exi.zip,76186
dfxml-14,xml.precompress_exi,226319
dfxml-14,xml.precompress_exi.gz,65251
dfxml-14,xml.precompress_exi.bz2,60194
dfxml-14,xml.precompress_exi.zip,64623
dfxml-14,xml.compress_exi,61822
dfxml-14,xml.compress_exi.gz,60598
dfxml-14,xml.compress_exi.bz2,61511
dfxml-14,xml.compress_exi.zip,60751
dfxml-14,xml.schema_bitpacked_exi,147817
dfxml-14,xml.schema_bitpacked_exi.gz,90162
dfxml-14,xml.schema_bitpacked_exi.bz2,74377
dfxml-14,xml.schema_bitpacked_exi.zip,90578
dfxml-14,xml.schema_bytealigned_exi,205905
dfxml-14,xml.schema_bytealigned_exi.gz,68070
dfxml-14,xml.schema_bytealigned_exi.bz2,54226
dfxml-14,xml.schema_bytealigned_exi.zip,68698
dfxml-14,xml.schema_precompress_exi,205968
dfxml-14,xml.schema_precompress_exi.gz,59170
dfxml-14,xml.schema_precompress_exi.bz2,54013
dfxml-14,xml.schema_precompress_exi.zip,59456
dfxml-14,xml.schema_compress_exi,54912
dfxml-14,xml.schema_compress_exi.gz,53239
dfxml-14,xml.schema_compress_exi.bz2,54410
dfxml-14,xml.schema_compress_exi.zip,53405
dfxml-14,xml.strict_bitpacked_exi,143384
dfxml-14,xml.strict_bitpacked_exi.gz,93708
dfxml-14,xml.strict_bitpacked_exi.bz2,76539
dfxml-14,xml.strict_bitpacked_exi.zip,93800
dfxml-14,xml.strict_bytealigned_exi,186898
dfxml-14,xml.strict_bytealigned_exi.gz,67501
dfxml-14,xml.strict_bytealigned_exi.bz2,54096
dfxml-14,xml.strict_bytealigned_exi.zip,68093
dfxml-14,xml.strict_precompress_exi,186961
dfxml-14,xml.strict_precompress_exi.gz,58955
dfxml-14,xml.strict_precompress_exi.bz2,53983
dfxml-14,xml.strict_precompress_exi.zip,59262
dfxml-14,xml.strict_compress_exi,54804
dfxml-14,xml.strict_compress_exi.gz,53201
dfxml-14,xml.strict_compress_exi.bz2,54332
dfxml-14,xml.strict_compress_exi.zip,53368
dfxml-15,xml,997809
dfxml-15,xml.gz,113859
dfxml-15,xml.bz2,93950
dfxml-15,xml.zip,114313
dfxml-15,xml.bitpacked_exi,272955
dfxml-15,xml.bitpacked_exi.gz,153576
dfxml-15,xml.bitpacked_exi.bz2,121416
dfxml-15,xml.bitpacked_exi.zip,153419
dfxml-15,xml.bytealigned_exi,353111
dfxml-15,xml.bytealigned_exi.gz,109264
dfxml-15,xml.bytealigned_exi.bz2,89068
dfxml-15,xml.bytealigned_exi.zip,109988
dfxml-15,xml.precompress_exi,356262
dfxml-15,xml.precompress_exi.gz,92552
dfxml-15,xml.precompress_exi.bz2,86012
dfxml-15,xml.precompress_exi.zip,92765
dfxml-15,xml.compress_exi,89433
dfxml-15,xml.compress_exi.gz,86898
dfxml-15,xml.compress_exi.bz2,88216
dfxml-15,xml.compress_exi.zip,87051
dfxml-15,xml.schema_bitpacked_exi,231397
dfxml-15,xml.schema_bitpacked_exi.gz,135648
dfxml-15,xml.schema_bitpacked_exi.bz2,109742
dfxml-15,xml.schema_bitpacked_exi.zip,135706
dfxml-15,xml.schema_bytealigned_exi,315743
dfxml-15,xml.schema_bytealigned_exi.gz,97752
dfxml-15,xml.schema_bytealigned_exi.bz2,78678
dfxml-15,xml.schema_bytealigned_exi.zip,98534
dfxml-15,xml.schema_precompress_exi,315803
dfxml-15,xml.schema_precompress_exi.gz,84585
dfxml-15,xml.schema_precompress_exi.bz2,77359
dfxml-15,xml.schema_precompress_exi.zip,85414
dfxml-15,xml.schema_compress_exi,80309
dfxml-15,xml.schema_compress_exi.gz,77937
dfxml-15,xml.schema_compress_exi.bz2,79072
dfxml-15,xml.schema_compress_exi.zip,78060
dfxml-15,xml.strict_bitpacked_exi,224163
dfxml-15,xml.strict_bitpacked_exi.gz,134668
dfxml-15,xml.strict_bitpacked_exi.bz2,109480
dfxml-15,xml.strict_bitpacked_exi.zip,134656
dfxml-15,xml.strict_bytealigned_exi,286038
dfxml-15,xml.strict_bytealigned_exi.gz,96820
dfxml-15,xml.strict_bytealigned_exi.bz2,78530
dfxml-15,xml.strict_bytealigned_exi.zip,97494
dfxml-15,xml.strict_precompress_exi,286098
dfxml-15,xml.strict_precompress_exi.gz,84279
dfxml-15,xml.strict_precompress_exi.bz2,77366
dfxml-15,xml.strict_precompress_exi.zip,84605
dfxml-15,xml.strict_compress_exi,80099
dfxml-15,xml.strict_compress_exi.gz,77763
dfxml-15,xml.strict_compress_exi.bz2,78872
dfxml-15,xml.strict_compress_exi.zip,77886
dfxml-16,xml,2398553
dfxml-16,xml.gz,303015
dfxml-16,xml.bz2,233205
dfxml-16,xml.zip,304704
dfxml-16,xml.bitpacked_exi,669970
dfxml-16,xml.bitpacked_exi.gz,380082
dfxml-16,xml.bitpacked_exi.bz2,282401
dfxml-16,xml.bitpacked_exi.zip,379623
dfxml-16,xml.bytealigned_exi,860933
dfxml-16,xml.bytealigned_exi.gz,277778
dfxml-16,xml.bytealigned_exi.bz2,220630
dfxml-16,xml.bytealigned_exi.zip,279278
dfxml-16,xml.precompress_exi,871788
dfxml-16,xml.precompress_exi.gz,232322
dfxml-16,xml.precompress_exi.bz2,212597
dfxml-16,xml.precompress_exi.zip,232639
dfxml-16,xml.compress_exi,225283
dfxml-16,xml.compress_exi.gz,214767
dfxml-16,xml.compress_exi.bz2,217695
dfxml-16,xml.compress_exi.zip,214834
dfxml-16,xml.schema_bitpacked_exi,555390
dfxml-16,xml.schema_bitpacked_exi.gz,335753
dfxml-16,xml.schema_bitpacked_exi.bz2,262961
dfxml-16,xml.schema_bitpacked_exi.zip,336199
dfxml-16,xml.schema_bytealigned_exi,785414
dfxml-16,xml.schema_bytealigned_exi.gz,256463
dfxml-16,xml.schema_bytealigned_exi.bz2,202892
dfxml-16,xml.schema_bytealigned_exi.zip,258136
dfxml-16,xml.schema_precompress_exi,785487
dfxml-16,xml.schema_precompress_exi.gz,211950
dfxml-16,xml.schema_precompress_exi.bz2,199873
dfxml-16,xml.schema_precompress_exi.zip,211443
dfxml-16,xml.schema_compress_exi,203045
dfxml-16,xml.schema_compress_exi.gz,193747
dfxml-16,xml.schema_compress_exi.bz2,196704
dfxml-16,xml.schema_compress_exi.zip,193869
dfxml-16,xml.strict_bitpacked_exi,537510
dfxml-16,xml.strict_bitpacked_exi.gz,332233
dfxml-16,xml.strict_bitpacked_exi.bz2,261919
dfxml-16,xml.strict_bitpacked_exi.zip,332385
dfxml-16,xml.strict_bytealigned_exi,708638
dfxml-16,xml.strict_bytealigned_exi.gz,254157
dfxml-16,xml.strict_bytealigned_exi.bz2,202719
dfxml-16,xml.strict_bytealigned_exi.zip,255712
dfxml-16,xml.strict_precompress_exi,708711
dfxml-16,xml.strict_precompress_exi.gz,211231
dfxml-16,xml.strict_precompress_exi.bz2,199871
dfxml-16,xml.strict_precompress_exi.zip,212755
dfxml-16,xml.strict_compress_exi,202645
dfxml-16,xml.strict_compress_exi.gz,193606
dfxml-16,xml.strict_compress_exi.bz2,196537
dfxml-16,xml.strict_compress_exi.zip,193721
dfxml-17,xml,4036414
dfxml-17,xml.gz,505226
dfxml-17,xml.bz2,393785
dfxml-17,xml.zip,508203
dfxml-17,xml.bitpacked_exi,1098984
dfxml-17,xml.bitpacked_exi.gz,640338
dfxml-17,xml.bitpacked_exi.bz2,474431
dfxml-17,xml.bitpacked_exi.zip,639434
dfxml-17,xml.bytealigned_exi,1416017
dfxml-17,xml.bytealigned_exi.gz,468395
dfxml-17,xml.bytealigned_exi.bz2,369586
dfxml-17,xml.bytealigned_exi.zip,471070
dfxml-17,xml.precompress_exi,1433481
dfxml-17,xml.precompress_exi.gz,385000
dfxml-17,xml.precompress_exi.bz2,341418
dfxml-17,xml.precompress_exi.zip,386327
dfxml-17,xml.compress_exi,375867
dfxml-17,xml.compress_exi.gz,360202
dfxml-17,xml.compress_exi.bz2,364466
dfxml-17,xml.compress_exi.zip,360311
dfxml-17,xml.schema_bitpacked_exi,950718
dfxml-17,xml.schema_bitpacked_exi.gz,576270
dfxml-17,xml.schema_bitpacked_exi.bz2,434078
dfxml-17,xml.schema_bitpacked_exi.zip,575637
dfxml-17,xml.schema_bytealigned_exi,1336486
dfxml-17,xml.schema_bytealigned_exi.gz,431190
dfxml-17,xml.schema_bytealigned_exi.bz2,336980
dfxml-17,xml.schema_bytealigned_exi.zip,434097
dfxml-17,xml.schema_precompress_exi,1336545
dfxml-17,xml.schema_precompress_exi.gz,350062
dfxml-17,xml.schema_precompress_exi.bz2,324275
dfxml-17,xml.schema_precompress_exi.zip,352329
dfxml-17,xml.schema_compress_exi,339815
dfxml-17,xml.schema_compress_exi.gz,326544
dfxml-17,xml.schema_compress_exi.bz2,330112
dfxml-17,xml.schema_compress_exi.zip,326669
dfxml-17,xml.strict_bitpacked_exi,921046
dfxml-17,xml.strict_bitpacked_exi.gz,565888
dfxml-17,xml.strict_bitpacked_exi.bz2,430059
dfxml-17,xml.strict_bitpacked_exi.zip,566528
dfxml-17,xml.strict_bytealigned_exi,1209176
dfxml-17,xml.strict_bytealigned_exi.gz,426815
dfxml-17,xml.strict_bytealigned_exi.bz2,335976
dfxml-17,xml.strict_bytealigned_exi.zip,429842
dfxml-17,xml.strict_precompress_exi,1209235
dfxml-17,xml.strict_precompress_exi.gz,349276
dfxml-17,xml.strict_precompress_exi.bz2,324497
dfxml-17,xml.strict_precompress_exi.zip,351315
dfxml-17,xml.strict_compress_exi,339187
dfxml-17,xml.strict_compress_exi.gz,326356
dfxml-17,xml.strict_compress_exi.bz2,329746
dfxml-17,xml.strict_compress_exi.zip,326466
dfxml-18,xml,6534754
dfxml-18,xml.gz,649696
dfxml-18,xml.bz2,513825
dfxml-18,xml.zip,653587
dfxml-18,xml.bitpacked_exi,1209427
dfxml-18,xml.bitpacked_exi.gz,524493
dfxml-18,xml.bitpacked_exi.bz2,419794
dfxml-18,xml.bitpacked_exi.zip,525436
dfxml-18,xml.bytealigned_exi,1725588
dfxml-18,xml.bytealigned_exi.gz,379727
dfxml-18,xml.bytealigned_exi.bz2,301019
dfxml-18,xml.bytealigned_exi.zip,381059
dfxml-18,xml.precompress_exi,1733769
dfxml-18,xml.precompress_exi.gz,282747
dfxml-18,xml.precompress_exi.bz2,230111
dfxml-18,xml.precompress_exi.zip,287942
dfxml-18,xml.compress_exi,273517
dfxml-18,xml.compress_exi.gz,249922
dfxml-18,xml.compress_exi.bz2,253458
dfxml-18,xml.compress_exi.zip,250077
dfxml-18,xml.schema_bitpacked_exi,1046105
dfxml-18,xml.schema_bitpacked_exi.gz,499065
dfxml-18,xml.schema_bitpacked_exi.bz2,406129
dfxml-18,xml.schema_bitpacked_exi.zip,499501
dfxml-18,xml.schema_bytealigned_exi,1586644
dfxml-18,xml.schema_bytealigned_exi.gz,359187
dfxml-18,xml.schema_bytealigned_exi.bz2,285865
dfxml-18,xml.schema_bytealigned_exi.zip,360451
dfxml-18,xml.schema_precompress_exi,1586712
dfxml-18,xml.schema_precompress_exi.gz,249403
dfxml-18,xml.schema_precompress_exi.bz2,214289
dfxml-18,xml.schema_precompress_exi.zip,253442
dfxml-18,xml.schema_compress_exi,252372
dfxml-18,xml.schema_compress_exi.gz,218227
dfxml-18,xml.schema_compress_exi.bz2,228197
dfxml-18,xml.schema_compress_exi.zip,218378
dfxml-18,xml.strict_bitpacked_exi,996836
dfxml-18,xml.strict_bitpacked_exi.gz,470455
dfxml-18,xml.strict_bitpacked_exi.bz2,386714
dfxml-18,xml.strict_bitpacked_exi.zip,471794
dfxml-18,xml.strict_bytealigned_exi,1384514
dfxml-18,xml.strict_bytealigned_exi.gz,351587
dfxml-18,xml.strict_bytealigned_exi.bz2,286251
dfxml-18,xml.strict_bytealigned_exi.zip,352810
dfxml-18,xml.strict_precompress_exi,1384582
dfxml-18,xml.strict_precompress_exi.gz,248965
dfxml-18,xml.strict_precompress_exi.bz2,217312
dfxml-18,xml.strict_precompress_exi.zip,252155
dfxml-18,xml.strict_compress_exi,251767
dfxml-18,xml.strict_compress_exi.gz,218196
dfxml-18,xml.strict_compress_exi.bz2,228152
dfxml-18,xml.strict_compress_exi.zip,218347
dfxml-19,xml,9261753
dfxml-19,xml.gz,1074905
dfxml-19,xml.bz2,846155
dfxml-19,xml.zip,1080416
dfxml-19,xml.bitpacked_exi,2678466
dfxml-19,xml.bitpacked_exi.gz,1374023
dfxml-19,xml.bitpacked_exi.bz2,1016091
dfxml-19,xml.bitpacked_exi.zip,1372277
dfxml-19,xml.bytealigned_exi,3379878
dfxml-19,xml.bytealigned_exi.gz,989906
dfxml-19,xml.bytealigned_exi.bz2,787319
dfxml-19,xml.bytealigned_exi.zip,996378
dfxml-19,xml.precompress_exi,3359875
dfxml-19,xml.precompress_exi.gz,810301
dfxml-19,xml.precompress_exi.bz2,728680
dfxml-19,xml.precompress_exi.zip,819707
dfxml-19,xml.compress_exi,798345
dfxml-19,xml.compress_exi.gz,760799
dfxml-19,xml.compress_exi.bz2,770760
dfxml-19,xml.compress_exi.zip,760932
dfxml-19,xml.schema_bitpacked_exi,2304103
dfxml-19,xml.schema_bitpacked_exi.gz,1238235
dfxml-19,xml.schema_bitpacked_exi.bz2,948629
dfxml-19,xml.schema_bitpacked_exi.zip,1236814
dfxml-19,xml.schema_bytealigned_exi,3130424
dfxml-19,xml.schema_bytealigned_exi.gz,912720
dfxml-19,xml.schema_bytealigned_exi.bz2,720309
dfxml-19,xml.schema_bytealigned_exi.zip,919492
dfxml-19,xml.schema_precompress_exi,3130475
dfxml-19,xml.schema_precompress_exi.gz,738441
dfxml-19,xml.schema_precompress_exi.bz2,689788
dfxml-19,xml.schema_precompress_exi.zip,741416
dfxml-19,xml.schema_compress_exi,723684
dfxml-19,xml.schema_compress_exi.gz,685584
dfxml-19,xml.schema_compress_exi.bz2,696208
dfxml-19,xml.schema_compress_exi.zip,685664
dfxml-19,xml.strict_bitpacked_exi,2240062
dfxml-19,xml.strict_bitpacked_exi.gz,1215898
dfxml-19,xml.strict_bitpacked_exi.bz2,935715
dfxml-19,xml.strict_bitpacked_exi.zip,1215800
dfxml-19,xml.strict_bytealigned_exi,2857392
dfxml-19,xml.strict_bytealigned_exi.gz,902546
dfxml-19,xml.strict_bytealigned_exi.bz2,721128
dfxml-19,xml.strict_bytealigned_exi.zip,908803
dfxml-19,xml.strict_precompress_exi,2857443
dfxml-19,xml.strict_precompress_exi.gz,736906
dfxml-19,xml.strict_precompress_exi.bz2,690815
dfxml-19,xml.strict_precompress_exi.zip,739968
dfxml-19,xml.strict_compress_exi,722457
dfxml-19,xml.strict_compress_exi.gz,685192
dfxml-19,xml.strict_compress_exi.bz2,695828
dfxml-19,xml.strict_compress_exi.zip,685211
dfxml-20,xml,11447319
dfxml-20,xml.gz,1520274
dfxml-20,xml.bz2,797793
dfxml-20,xml.zip,1521729
dfxml-20,xml.bitpacked_exi,3379797
dfxml-20,xml.bitpacked_exi.gz,1282380
dfxml-20,xml.bitpacked_exi.bz2,951140
dfxml-20,xml.bitpacked_exi.zip,1282446
dfxml-20,xml.bytealigned_exi,4028928
dfxml-20,xml.bytealigned_exi.gz,790810
dfxml-20,xml.bytealigned_exi.bz2,594451
dfxml-20,xml.bytealigned_exi.zip,790039
dfxml-20,xml.precompress_exi,4039184
dfxml-20,xml.precompress_exi.gz,558799
dfxml-20,xml.precompress_exi.bz2,474944
dfxml-20,xml.precompress_exi.zip,562648
dfxml-20,xml.compress_exi,550839
dfxml-20,xml.compress_exi.gz,525811
dfxml-20,xml.compress_exi.bz2,534039
dfxml-20,xml.compress_exi.zip,525858
dfxml-20,xml.schema_bitpacked_exi,3345612
dfxml-20,xml.schema_bitpacked_exi.gz,1374251
dfxml-20,xml.schema_bitpacked_exi.bz2,949828
dfxml-20,xml.schema_bitpacked_exi.zip,1374804
dfxml-20,xml.schema_bytealigned_exi,3975205
dfxml-20,xml.schema_bytealigned_exi.gz,766848
dfxml-20,xml.schema_bytealigned_exi.bz2,557865
dfxml-20,xml.schema_bytealigned_exi.zip,764839
dfxml-20,xml.schema_precompress_exi,3975267
dfxml-20,xml.schema_precompress_exi.gz,478644
dfxml-20,xml.schema_precompress_exi.bz2,454895
dfxml-20,xml.schema_precompress_exi.zip,480376
dfxml-20,xml.schema_compress_exi,469308
dfxml-20,xml.schema_compress_exi.gz,443349
dfxml-20,xml.schema_compress_exi.bz2,451762
dfxml-20,xml.schema_compress_exi.zip,443347
dfxml-20,xml.strict_bitpacked_exi,3300699
dfxml-20,xml.strict_bitpacked_exi.gz,1325721
dfxml-20,xml.strict_bitpacked_exi.bz2,948539
dfxml-20,xml.strict_bitpacked_exi.zip,1326207
dfxml-20,xml.strict_bytealigned_exi,3819100
dfxml-20,xml.strict_bytealigned_exi.gz,750770
dfxml-20,xml.strict_bytealigned_exi.bz2,542261
dfxml-20,xml.strict_bytealigned_exi.zip,748886
dfxml-20,xml.strict_precompress_exi,3819162
dfxml-20,xml.strict_precompress_exi.gz,477344
dfxml-20,xml.strict_precompress_exi.bz2,450061
dfxml-20,xml.strict_precompress_exi.zip,477550
dfxml-20,xml.strict_compress_exi,468448
dfxml-20,xml.strict_compress_exi.gz,442790
dfxml-20,xml.strict_compress_exi.bz2,451165
dfxml-20,xml.strict_compress_exi.zip,442794
dfxml-21,xml,15315137
dfxml-21,xml.gz,1711256
dfxml-21,xml.bz2,1349447
dfxml-21,xml.zip,1718735
dfxml-21,xml.bitpacked_exi,4158229
dfxml-21,xml.bitpacked_exi.gz,2123253
dfxml-21,xml.bitpacked_exi.bz2,1577778
dfxml-21,xml.bitpacked_exi.zip,2121221
dfxml-21,xml.bytealigned_exi,5383025
dfxml-21,xml.bytealigned_exi.gz,1539090
dfxml-21,xml.bytealigned_exi.bz2,1231351
dfxml-21,xml.bytealigned_exi.zip,1548495
dfxml-21,xml.precompress_exi,5346504
dfxml-21,xml.precompress_exi.gz,1249556
dfxml-21,xml.precompress_exi.bz2,1118265
dfxml-21,xml.precompress_exi.zip,1254549
dfxml-21,xml.compress_exi,1238744
dfxml-21,xml.compress_exi.gz,1172328
dfxml-21,xml.compress_exi.bz2,1188965
dfxml-21,xml.compress_exi.zip,1172509
dfxml-21,xml.schema_bitpacked_exi,3516601
dfxml-21,xml.schema_bitpacked_exi.gz,1935680
dfxml-21,xml.schema_bitpacked_exi.bz2,1472952
dfxml-21,xml.schema_bitpacked_exi.zip,1935171
dfxml-21,xml.schema_bytealigned_exi,4851500
dfxml-21,xml.schema_bytealigned_exi.gz,1413143
dfxml-21,xml.schema_bytealigned_exi.bz2,1120303
dfxml-21,xml.schema_bytealigned_exi.zip,1421893
dfxml-21,xml.schema_precompress_exi,4849775
dfxml-21,xml.schema_precompress_exi.gz,1135689
dfxml-21,xml.schema_precompress_exi.bz2,1060308
dfxml-21,xml.schema_precompress_exi.zip,1138159
dfxml-21,xml.schema_compress_exi,1124804
dfxml-21,xml.schema_compress_exi.gz,1061164
dfxml-21,xml.schema_compress_exi.bz2,1076854
dfxml-21,xml.schema_compress_exi.zip,1061011
dfxml-21,xml.strict_bitpacked_exi,3407158
dfxml-21,xml.strict_bitpacked_exi.gz,1922639
dfxml-21,xml.strict_bitpacked_exi.bz2,1469150
dfxml-21,xml.strict_bitpacked_exi.zip,1920813
dfxml-21,xml.strict_bytealigned_exi,4414488
dfxml-21,xml.strict_bytealigned_exi.gz,1393827
dfxml-21,xml.strict_bytealigned_exi.bz2,1111601
dfxml-21,xml.strict_bytealigned_exi.zip,1402212
dfxml-21,xml.strict_precompress_exi,4412763
dfxml-21,xml.strict_precompress_exi.gz,1133700
dfxml-21,xml.strict_precompress_exi.bz2,1057923
dfxml-21,xml.strict_precompress_exi.zip,1135291
dfxml-21,xml.strict_compress_exi,1122570
dfxml-21,xml.strict_compress_exi.gz,1060141
dfxml-21,xml.strict_compress_exi.bz2,1075589
dfxml-21,xml.strict_compress_exi.zip,1059960
dfxml-22,xml,19176135
dfxml-22,xml.gz,2296433
dfxml-22,xml.bz2,1806114
dfxml-22,xml.zip,2309715
dfxml-22,xml.bitpacked_exi,5392609
dfxml-22,xml.bitpacked_exi.gz,2868584
dfxml-22,xml.bitpacked_exi.bz2,2114844
dfxml-22,xml.bitpacked_exi.zip,2864093
dfxml-22,xml.bytealigned_exi,6907172
dfxml-22,xml.bytealigned_exi.gz,2085653
dfxml-22,xml.bytealigned_exi.bz2,1642801
dfxml-22,xml.bytealigned_exi.zip,2099141
dfxml-22,xml.precompress_exi,7010983
dfxml-22,xml.precompress_exi.gz,1678987
dfxml-22,xml.precompress_exi.bz2,1483102
dfxml-22,xml.precompress_exi.zip,1694120
dfxml-22,xml.compress_exi,1668757
dfxml-22,xml.compress_exi.gz,1579365
dfxml-22,xml.compress_exi.bz2,1597571
dfxml-22,xml.compress_exi.zip,1579003
dfxml-22,xml.schema_bitpacked_exi,4602017
dfxml-22,xml.schema_bitpacked_exi.gz,2478640
dfxml-22,xml.schema_bitpacked_exi.bz2,1945536
dfxml-22,xml.schema_bitpacked_exi.zip,2484438
dfxml-22,xml.schema_bytealigned_exi,6350761
dfxml-22,xml.schema_bytealigned_exi.gz,1924645
dfxml-22,xml.schema_bytealigned_exi.bz2,1515800
dfxml-22,xml.schema_bytealigned_exi.zip,1939695
dfxml-22,xml.schema_precompress_exi,6342424
dfxml-22,xml.schema_precompress_exi.gz,1515609
dfxml-22,xml.schema_precompress_exi.bz2,1430123
dfxml-22,xml.schema_precompress_exi.zip,1523224
dfxml-22,xml.schema_compress_exi,1504380
dfxml-22,xml.schema_compress_exi.gz,1418066
dfxml-22,xml.schema_compress_exi.bz2,1436618
dfxml-22,xml.schema_compress_exi.zip,1417970
dfxml-22,xml.strict_bitpacked_exi,4467315
dfxml-22,xml.strict_bitpacked_exi.gz,2588277
dfxml-22,xml.strict_bitpacked_exi.bz2,1990882
dfxml-22,xml.strict_bitpacked_exi.zip,2586224
dfxml-22,xml.strict_bytealigned_exi,5773995
dfxml-22,xml.strict_bytealigned_exi.gz,1902456
dfxml-22,xml.strict_bytealigned_exi.bz2,1509999
dfxml-22,xml.strict_bytealigned_exi.zip,1916380
dfxml-22,xml.strict_precompress_exi,5765658
dfxml-22,xml.strict_precompress_exi.gz,1513223
dfxml-22,xml.strict_precompress_exi.bz2,1424122
dfxml-22,xml.strict_precompress_exi.zip,1521633
dfxml-22,xml.strict_compress_exi,1501629
